scenario,instance,solver,total-time,ground-time,solve-time,states
blocksworld-ipc08,p08,asp-1,122.61599999999999,16.436,106.18,13
blocksworld-ipc08,p08,fondsat-glucose,50.730282,23.302998688071966,25.430769,13
blocksworld-ipc08,p08,asp-opt-1,140.784,27.694,113.09,13
blocksworld-ipc08,p08,asp-4,66.543,19.653,46.890000000000015,13
blocksworld-ipc08,p08,asp-8,27.505999999999997,7.876000000000002,19.629999999999995,13
blocksworld-ipc08,p18,fondsat-minisat,21064.020598,829.2431755345315,20168.773254,18
blocksworld-ipc08,p18,fondsat-glucose,3258.936593,729.167744112201,2464.035785,18
blocksworld-ipc08,p06,asp-opt-8,18.678,14.858,3.82,11
blocksworld-ipc08,p06,asp-plus-opt-1,11.768,8.078,3.69,11
blocksworld-ipc08,p06,fondsat-minisat,46.518164,19.67002761270851,25.041109,11
blocksworld-ipc08,p06,asp-opt-4,17.365,13.695,3.670000000000001,11
blocksworld-ipc08,p06,asp-1,19.697000000000003,10.517,9.18,11
blocksworld-ipc08,p06,fondsat-glucose,25.094408,15.679895578883588,7.771619,11
blocksworld-ipc08,p06,asp-opt-1,25.862,16.172,9.690000000000001,11
blocksworld-ipc08,p06,asp-4,17.775999999999996,10.905999999999999,6.87,11
blocksworld-ipc08,p06,asp-8,6.832999999999999,4.813000000000001,2.02,11
blocksworld-ipc08,p03,asp-opt-8,14.411999999999999,11.902000000000001,2.51,10
blocksworld-ipc08,p03,asp-plus-opt-1,7.744000000000001,6.254000000000001,1.4899999999999998,10
blocksworld-ipc08,p03,fondsat-minisat,27.495718,14.771401745267212,11.156311,10
blocksworld-ipc08,p03,asp-opt-4,9.644,8.033999999999999,1.6099999999999999,10
blocksworld-ipc08,p03,asp-1,12.717999999999998,8.908,3.8099999999999996,10
blocksworld-ipc08,p03,fondsat-glucose,12.820501,8.071847665123641,3.836761,10
blocksworld-ipc08,p03,asp-opt-1,17.308,13.228000000000002,4.08,10
blocksworld-ipc08,p03,asp-4,9.424000000000001,6.694,2.73,10
blocksworld-ipc08,p03,asp-8,4.801,3.6010000000000004,1.2000000000000002,10
blocksworld-ipc08,p14,asp-opt-8,64122.03999999999,722.1899999999987,63399.84999999999,18
blocksworld-ipc08,p14,fondsat-minisat,21565.449308,819.847586250864,20642.108936,18
blocksworld-ipc08,p14,fondsat-glucose,4623.704808,915.9338069581427,3640.495354,18
blocksworld-ipc08,p04,asp-opt-8,74.971,33.251000000000005,41.720000000000006,14
blocksworld-ipc08,p04,asp-plus-opt-1,61.919,17.849,44.07000000000001,14
blocksworld-ipc08,p04,fondsat-minisat,226.066462,32.90496757719666,190.133136,14
blocksworld-ipc08,p04,asp-opt-4,51.339,23.939,27.4,14
blocksworld-ipc08,p04,asp-1,139.206,21.216000000000005,117.99,14
blocksworld-ipc08,p04,fondsat-glucose,44.234617,19.866691471543163,22.619742,14
blocksworld-ipc08,p04,asp-opt-1,201.64200000000002,38.13200000000002,163.51000000000002,14
blocksworld-ipc08,p04,asp-4,64.58200000000001,21.042,43.53999999999999,14
blocksworld-ipc08,p04,asp-8,27.225999999999992,9.956,17.27,14
first-responders-ipc08,p71,fondsat-minisat,1.28395,0.6379608912393451,0.402707,4
first-responders-ipc08,p71,asp-opt-4,0.778,0.7180000000000001,0.06,4
first-responders-ipc08,p71,asp-1,0.439,0.429,0.01,4
first-responders-ipc08,p71,fondsat-glucose,2.185551,1.341885202564299,0.338342,4
first-responders-ipc08,p71,asp-opt-1,0.826,0.816,0.01,4
first-responders-ipc08,p09,asp-opt-8,2.9050000000000002,0.8250000000000001,2.08,12
first-responders-ipc08,p09,asp-plus-opt-1,4.419,0.7189999999999999,3.7,12
first-responders-ipc08,p09,fondsat-minisat,30.345488,0.8947009691037238,29.175665,12
first-responders-ipc08,p09,asp-opt-4,4.382,0.742,3.6399999999999997,12
first-responders-ipc08,p09,asp-1,9.523,0.9629999999999999,8.56,12
first-responders-ipc08,p09,fondsat-glucose,5.155666,1.2662447630427778,3.612139,12
first-responders-ipc08,p09,asp-opt-1,11.597,1.6270000000000002,9.969999999999999,12
first-responders-ipc08,p09,asp-4,3.3790000000000004,0.5589999999999999,2.82,12
first-responders-ipc08,p81,fondsat-minisat,6.674774,3.6562874759547412,2.369623,5
first-responders-ipc08,p81,asp-opt-4,1.07,1.02,0.05,5
first-responders-ipc08,p81,asp-1,1.1909999999999998,1.1509999999999998,0.04,5
first-responders-ipc08,p81,fondsat-glucose,8.473224,5.340190871618688,2.286566,5
first-responders-ipc08,p01,asp-opt-8,0.014000000000000002,0.014000000000000002,0.0,4
first-responders-ipc08,p01,asp-plus-opt-1,0.015,0.015,0.0,4
first-responders-ipc08,p01,fondsat-minisat,0.0948,0.014293274842202663,0.014255,4
first-responders-ipc08,p01,asp-opt-4,0.018,0.018,0.0,4
first-responders-ipc08,p01,asp-1,0.015000000000000001,0.015000000000000001,0.0,4
first-responders-ipc08,p01,fondsat-glucose,0.159788,0.02281195903196931,0.012553,4
first-responders-ipc08,p01,asp-opt-1,0.025,0.025,0.0,4
first-responders-ipc08,p01,asp-4,0.014000000000000002,0.014000000000000002,0.0,4
first-responders-ipc08,p13,asp-opt-8,0.586,0.49600000000000005,0.09,12
first-responders-ipc08,p13,asp-plus-opt-1,0.6,0.52,0.08,12
first-responders-ipc08,p13,fondsat-minisat,4.819511,0.9456460871733725,3.587075,12
first-responders-ipc08,p13,asp-opt-4,0.7120000000000001,0.592,0.12,12
first-responders-ipc08,p13,asp-1,0.719,0.609,0.11,12
first-responders-ipc08,p13,fondsat-glucose,2.551474,1.42082055285573,0.59005,12
first-responders-ipc08,p13,asp-opt-1,1.118,0.9980000000000002,0.12,12
first-responders-ipc08,p13,asp-4,0.624,0.494,0.13,12
first-responders-ipc08,p05,asp-opt-8,0.22,0.18,0.04,8
first-responders-ipc08,p05,asp-plus-opt-1,0.17600000000000005,0.14600000000000002,0.03,8
first-responders-ipc08,p05,fondsat-minisat,0.639588,0.205701713450253,0.327463,8
first-responders-ipc08,p05,asp-opt-4,0.18899999999999997,0.159,0.03,8
first-responders-ipc08,p05,asp-1,0.26300000000000007,0.203,0.060000000000000005,8
first-responders-ipc08,p05,fondsat-glucose,0.615588,0.30083651561290026,0.139824,8
first-responders-ipc08,p05,asp-opt-1,0.263,0.213,0.05,8
first-responders-ipc08,p05,asp-4,0.15599999999999997,0.12599999999999997,0.03,8
first-responders-ipc08,p07,asp-opt-8,0.687,0.387,0.3,10
first-responders-ipc08,p07,asp-plus-opt-1,1.0550000000000002,0.39499999999999996,0.66,10
first-responders-ipc08,p07,fondsat-minisat,3.268226,0.5008934009820223,2.592392,10
first-responders-ipc08,p07,asp-opt-4,0.603,0.35300000000000004,0.25,10
first-responders-ipc08,p07,asp-1,1.44,0.45999999999999996,0.98,10
first-responders-ipc08,p07,fondsat-glucose,1.694628,0.7450117547996342,0.685787,10
first-responders-ipc08,p07,asp-opt-1,1.7199999999999998,0.56,1.16,10
first-responders-ipc08,p07,asp-4,0.531,0.26099999999999995,0.27,10
first-responders-ipc08,p17,asp-opt-8,249.035,5.675000000000017,243.35999999999996,17
first-responders-ipc08,p17,asp-plus-opt-1,866.6650000000002,6.1050000000000155,860.56,17
first-responders-ipc08,p17,fondsat-minisat,1381.787247,6.345602662302554,1374.055202,17
first-responders-ipc08,p17,asp-opt-4,283.305,6.074999999999986,277.22999999999996,17
first-responders-ipc08,p17,asp-1,1736.0730000000003,6.983000000000034,1729.0899999999997,17
first-responders-ipc08,p17,fondsat-glucose,192.90006,7.626048294361681,183.343746,17
first-responders-ipc08,p17,asp-opt-1,4960.526999999999,10.606999999999866,4949.92,17
first-responders-ipc08,p17,asp-4,388.963,4.502999999999975,384.46,17
first-responders-ipc08,p72,fondsat-minisat,4.173634,2.118441224563867,1.697204,8
first-responders-ipc08,p72,asp-opt-4,4.5889999999999995,3.829,0.76,8
first-responders-ipc08,p72,asp-1,3.429,2.6189999999999998,0.81,8
first-responders-ipc08,p72,fondsat-glucose,6.094116,4.378160209394991,1.019633,8
first-responders-ipc08,p72,asp-opt-1,4.385,3.825,0.56,8
first-responders-ipc08,p47,asp-opt-8,4815.153999999999,38.034000000000326,4777.12,20
first-responders-ipc08,p47,fondsat-minisat,23613.02279,20.11701300321147,23588.624097,20
first-responders-ipc08,p47,asp-opt-4,5930.893000000001,30.252999999999634,5900.64,20
first-responders-ipc08,p47,asp-1,33204.48,27.70000000000097,33176.77999999999,20
first-responders-ipc08,p47,fondsat-glucose,1374.797108,22.073809577152133,1348.24952,20
first-responders-ipc08,p47,asp-opt-1,44657.227,63.91700000000332,44593.30999999999,20
first-responders-ipc08,p47,asp-4,10539.858999999999,19.499000000001026,10520.360000000002,20
first-responders-ipc08,p44,asp-opt-8,391.06999999999994,24.04999999999999,367.02,18
first-responders-ipc08,p44,fondsat-minisat,952.428074,14.560703837312758,934.514971,18
first-responders-ipc08,p44,asp-opt-4,310.54200000000003,19.801999999999996,290.74,18
first-responders-ipc08,p44,asp-1,3492.488,15.908000000000072,3476.5800000000004,18
first-responders-ipc08,p44,fondsat-glucose,106.717963,16.308924400713295,87.44449,18
first-responders-ipc08,p44,asp-opt-1,7274.322,41.162000000000276,7233.160000000001,18
first-responders-ipc08,p44,asp-4,735.737,13.537000000000008,722.2,18
first-responders-ipc08,p52,asp-opt-8,1.225,1.085,0.14,8
first-responders-ipc08,p52,fondsat-minisat,1.481642,0.7009324738755822,0.593603,8
first-responders-ipc08,p52,asp-opt-4,1.274,1.1740000000000004,0.09999999999999999,8
first-responders-ipc08,p52,asp-1,0.829,0.759,0.07,8
first-responders-ipc08,p52,fondsat-glucose,2.183866,1.5124179068952799,0.273941,8
first-responders-ipc08,p52,asp-opt-1,2.116,1.9859999999999998,0.13,8
first-responders-ipc08,p52,asp-4,0.702,0.6119999999999999,0.09,8
first-responders-ipc08,p91,fondsat-minisat,19.416846,6.806219154968858,11.500515,12
first-responders-ipc08,p91,asp-opt-4,11.422,6.432,4.989999999999999,12
first-responders-ipc08,p91,fondsat-glucose,19.980417,12.47707805223763,5.688117,12
first-responders-ipc08,p02,asp-opt-8,0.031,0.031,0.0,5
first-responders-ipc08,p02,asp-plus-opt-1,0.032,0.032,0.0,5
first-responders-ipc08,p02,fondsat-minisat,0.133919,0.028610417619347572,0.025631,5
first-responders-ipc08,p02,asp-opt-4,0.033,0.033,0.0,5
first-responders-ipc08,p02,asp-1,0.032,0.032,0.0,5
first-responders-ipc08,p02,fondsat-glucose,0.18978,0.041016201954334974,0.02338,5
first-responders-ipc08,p02,asp-opt-1,0.044,0.044,0.0,5
first-responders-ipc08,p02,asp-4,0.028,0.028,0.0,5
first-responders-ipc08,p51,asp-opt-8,0.173,0.163,0.01,4
first-responders-ipc08,p51,fondsat-minisat,0.429287,0.20559469424188137,0.098605,4
first-responders-ipc08,p51,asp-opt-4,0.20700000000000002,0.197,0.01,4
first-responders-ipc08,p51,asp-1,0.18000000000000002,0.18000000000000002,0.0,4
first-responders-ipc08,p51,fondsat-glucose,0.904084,0.4091024426743388,0.07598,4
first-responders-ipc08,p51,asp-opt-1,0.334,0.334,0.0,4
first-responders-ipc08,p51,asp-4,0.131,0.121,0.01,4
first-responders-ipc08,p43,asp-opt-8,1.9009999999999998,1.5810000000000002,0.32,10
first-responders-ipc08,p43,fondsat-minisat,3.448339,1.0017075506038964,2.127586,10
first-responders-ipc08,p43,asp-opt-4,1.452,1.192,0.26,10
first-responders-ipc08,p43,asp-1,2.431,1.5410000000000004,0.8900000000000001,10
first-responders-ipc08,p43,fondsat-glucose,2.136822,1.276549328584224,0.459655,10
first-responders-ipc08,p43,asp-opt-1,3.78,2.8600000000000003,0.9199999999999999,10
first-responders-ipc08,p43,asp-4,1.6420000000000001,1.092,0.55,10
first-responders-ipc08,p12,asp-opt-8,0.048,0.038000000000000006,0.01,5
first-responders-ipc08,p12,asp-plus-opt-1,0.034,0.034,0.0,5
first-responders-ipc08,p12,fondsat-minisat,0.130067,0.03264637105166912,0.028011,5
first-responders-ipc08,p12,asp-opt-4,0.047,0.047,0.0,5
first-responders-ipc08,p12,asp-1,0.032,0.032,0.0,5
first-responders-ipc08,p12,fondsat-glucose,0.221258,0.06086698593571782,0.027522,5
first-responders-ipc08,p12,asp-opt-1,0.071,0.071,0.0,5
first-responders-ipc08,p12,asp-4,0.037000000000000005,0.037000000000000005,0.0,5
first-responders-ipc08,p32,asp-opt-8,1.377,1.1670000000000003,0.21000000000000002,11
first-responders-ipc08,p32,asp-plus-opt-1,0.8400000000000001,0.74,0.1,11
first-responders-ipc08,p32,fondsat-minisat,7.386232,2.0631286315619946,4.764045,11
first-responders-ipc08,p32,asp-opt-4,0.968,0.8480000000000001,0.12,11
first-responders-ipc08,p32,asp-1,1.028,0.888,0.13999999999999999,11
first-responders-ipc08,p32,fondsat-glucose,2.892932,1.7090114648453891,0.693671,11
first-responders-ipc08,p32,asp-opt-1,1.7009999999999998,1.5209999999999997,0.18,11
first-responders-ipc08,p32,asp-4,0.7670000000000001,0.657,0.11000000000000001,11
first-responders-ipc08,p10,asp-opt-8,11.392000000000001,1.0620000000000003,10.329999999999998,13
first-responders-ipc08,p10,asp-plus-opt-1,15.209,0.9990000000000017,14.209999999999997,13
first-responders-ipc08,p10,fondsat-minisat,70.034816,1.4263156414963305,68.262236,13
first-responders-ipc08,p10,asp-opt-4,9.608,0.998,8.61,13
first-responders-ipc08,p10,asp-1,50.63099999999999,1.390999999999998,49.240000000000016,13
first-responders-ipc08,p10,fondsat-glucose,14.048461,1.8359239571727812,11.58264,13
first-responders-ipc08,p10,asp-opt-1,42.52400000000001,2.124000000000003,40.4,13
first-responders-ipc08,p10,asp-4,12.014000000000001,0.8440000000000007,11.17,13
first-responders-ipc08,p65,fondsat-minisat,449.068837,19.06862334534526,427.206838,13
first-responders-ipc08,p65,asp-opt-4,453.585,25.054999999999996,428.5299999999999,13
first-responders-ipc08,p65,asp-1,3512.8010000000004,14.840999999999806,3497.9600000000005,13
first-responders-ipc08,p65,fondsat-glucose,103.231728,24.104804917238653,74.523623,13
first-responders-ipc08,p65,asp-opt-1,3178.795,30.2750000000003,3148.5200000000004,13
first-responders-ipc08,p73,fondsat-minisat,71.48221,10.770422028843313,58.824454,12
first-responders-ipc08,p73,asp-opt-4,103.636,24.005999999999993,79.63000000000002,12
first-responders-ipc08,p73,asp-1,322.81699999999995,12.237000000000004,310.58,12
first-responders-ipc08,p73,fondsat-glucose,35.754081,17.004015769809484,15.410018,12
first-responders-ipc08,p73,asp-opt-1,305.29600000000005,25.54600000000003,279.75,12
first-responders-ipc08,p08,asp-opt-8,1.0699999999999998,0.48,0.5900000000000001,11
first-responders-ipc08,p08,asp-plus-opt-1,2.0349999999999997,0.515,1.52,11
first-responders-ipc08,p08,fondsat-minisat,8.566157,0.7045950647443533,7.639496,11
first-responders-ipc08,p08,asp-opt-4,1.179,0.499,0.68,11
first-responders-ipc08,p08,asp-1,2.705,0.635,2.0700000000000003,11
first-responders-ipc08,p08,fondsat-glucose,3.280975,1.0108201270923018,1.924919,11
first-responders-ipc08,p08,asp-opt-1,3.582,0.9620000000000002,2.62,11
first-responders-ipc08,p08,asp-4,1.197,0.41700000000000004,0.78,11
first-responders-ipc08,p75,fondsat-minisat,727.539393,47.64448952162638,673.47062,14
first-responders-ipc08,p75,asp-opt-4,1639.9570000000003,70.45700000000002,1569.5000000000002,14
first-responders-ipc08,p75,asp-1,17405.764999999996,59.485000000000184,17346.28,14
first-responders-ipc08,p75,fondsat-glucose,509.811282,98.1070956196636,399.403875,14
first-responders-ipc08,p75,asp-opt-1,8727.541000000001,67.09100000000075,8660.449999999999,14
first-responders-ipc08,p18,asp-opt-8,29.301000000000002,3.061000000000001,26.240000000000006,13
first-responders-ipc08,p18,asp-plus-opt-1,58.17900000000001,2.669000000000001,55.510000000000005,13
first-responders-ipc08,p18,fondsat-minisat,162.177335,2.793050203472376,158.741297,13
first-responders-ipc08,p18,asp-opt-4,29.566999999999993,2.7569999999999975,26.81,13
first-responders-ipc08,p18,asp-1,220.18399999999994,3.7040000000000024,216.48,13
first-responders-ipc08,p18,fondsat-glucose,34.396487,4.387192283757031,28.935323,13
first-responders-ipc08,p18,asp-opt-1,139.622,5.181999999999991,134.44000000000003,13
first-responders-ipc08,p18,asp-4,43.624,2.223999999999998,41.400000000000006,13
first-responders-ipc08,p06,asp-opt-8,0.4610000000000001,0.30100000000000005,0.16000000000000003,9
first-responders-ipc08,p06,asp-plus-opt-1,0.399,0.24900000000000003,0.15,9
first-responders-ipc08,p06,fondsat-minisat,1.780398,0.3719530999660492,1.252148,9
first-responders-ipc08,p06,asp-opt-4,0.346,0.256,0.09,9
first-responders-ipc08,p06,asp-1,0.6789999999999999,0.30899999999999994,0.37,9
first-responders-ipc08,p06,fondsat-glucose,1.100407,0.5478126271627843,0.331908,9
first-responders-ipc08,p06,asp-opt-1,0.664,0.41400000000000003,0.25,9
first-responders-ipc08,p06,asp-4,0.322,0.20199999999999999,0.12000000000000001,9
first-responders-ipc08,p92,fondsat-minisat,68.212361,26.991027353331447,37.852823,13
first-responders-ipc08,p92,asp-opt-4,28.832,19.001999999999995,9.829999999999998,13
first-responders-ipc08,p92,fondsat-glucose,68.602772,47.98496303707361,16.504365,13
first-responders-ipc08,p54,asp-opt-8,290.493,11.063000000000004,279.42999999999995,18
first-responders-ipc08,p54,fondsat-minisat,1012.501676,7.712923856917769,1002.6456,18
first-responders-ipc08,p54,asp-opt-4,375.18299999999994,14.212999999999985,360.96999999999997,18
first-responders-ipc08,p54,asp-1,832.0419999999999,7.671999999999989,824.37,18
first-responders-ipc08,p54,fondsat-glucose,115.811351,12.754561857320368,100.239631,18
first-responders-ipc08,p54,asp-opt-1,3000.1659999999997,19.166000000000096,2980.9999999999995,18
first-responders-ipc08,p54,asp-4,496.991,7.880999999999994,489.11,18
first-responders-ipc08,p61,fondsat-minisat,2.649096,1.4198841233737767,0.964378,7
first-responders-ipc08,p61,asp-opt-4,1.4419999999999997,1.3319999999999999,0.11,7
first-responders-ipc08,p61,asp-1,0.7909999999999999,0.7609999999999999,0.03,7
first-responders-ipc08,p61,fondsat-glucose,2.108788,1.3652239013463259,0.418425,7
first-responders-ipc08,p61,asp-opt-1,1.4160000000000001,1.3760000000000001,0.04,7
first-responders-ipc08,p82,fondsat-minisat,8.544545,4.0442285016179085,3.930768,8
first-responders-ipc08,p82,asp-opt-4,2.783,2.523,0.26,8
first-responders-ipc08,p82,asp-1,4.102,3.162,0.94,8
first-responders-ipc08,p82,fondsat-glucose,8.404257,5.859932319261134,1.767943,8
first-responders-ipc08,p74,fondsat-minisat,4978.397289,23.817756383679807,4950.166503,17
first-responders-ipc08,p74,asp-opt-4,7576.926999999999,61.80699999999929,7515.12,17
first-responders-ipc08,p74,fondsat-glucose,1385.461075,51.6737882969901,1328.657102,17
first-responders-ipc08,p74,asp-opt-1,55406.06100000001,69.32100000000656,55336.740000000005,17
first-responders-ipc08,p41,asp-opt-8,0.10200000000000001,0.08199999999999999,0.02,5
first-responders-ipc08,p41,fondsat-minisat,0.212406,0.07459771307185292,0.046856,5
first-responders-ipc08,p41,asp-opt-4,0.07499999999999998,0.07499999999999998,0.0,5
first-responders-ipc08,p41,asp-1,0.07599999999999998,0.07599999999999998,0.0,5
first-responders-ipc08,p41,fondsat-glucose,0.236995,0.06685215095058084,0.03099,5
first-responders-ipc08,p41,asp-opt-1,0.166,0.156,0.01,5
first-responders-ipc08,p41,asp-4,0.06999999999999999,0.06999999999999999,0.0,5
first-responders-ipc08,p31,asp-opt-8,0.086,0.06599999999999999,0.02,5
first-responders-ipc08,p31,asp-plus-opt-1,0.06,0.06,0.0,5
first-responders-ipc08,p31,fondsat-minisat,0.469893,0.1101844641380012,0.157248,5
first-responders-ipc08,p31,asp-opt-4,0.081,0.081,0.0,5
first-responders-ipc08,p31,asp-1,0.060000000000000005,0.060000000000000005,0.0,5
first-responders-ipc08,p31,fondsat-glucose,0.286424,0.10802577901631594,0.030811,5
first-responders-ipc08,p31,asp-opt-1,0.124,0.124,0.0,5
first-responders-ipc08,p31,asp-4,0.067,0.067,0.0,5
first-responders-ipc08,p102,fondsat-minisat,12.546144,6.5905867060646415,4.666424,7
first-responders-ipc08,p102,asp-opt-4,4.0569999999999995,3.467,0.59,7
first-responders-ipc08,p102,fondsat-glucose,11.343063,7.570021506398916,2.515662,7
first-responders-ipc08,p53,asp-opt-8,3.157,2.467,0.69,8
first-responders-ipc08,p53,fondsat-minisat,4.653016,1.7560957367531955,2.48972,8
first-responders-ipc08,p53,asp-opt-4,3.1279999999999997,2.6179999999999994,0.51,8
first-responders-ipc08,p53,asp-1,2.7450000000000006,1.5350000000000001,1.21,8
first-responders-ipc08,p53,fondsat-glucose,4.047416,2.6126829823479056,0.775123,8
first-responders-ipc08,p53,asp-opt-1,6.134,4.284,1.85,8
first-responders-ipc08,p53,asp-4,2.24,1.4499999999999997,0.79,8
first-responders-ipc08,p03,asp-opt-8,0.076,0.056,0.02,6
first-responders-ipc08,p03,asp-plus-opt-1,0.065,0.065,0.0,6
first-responders-ipc08,p03,fondsat-minisat,0.179978,0.07106330757960677,0.050001,6
first-responders-ipc08,p03,asp-opt-4,0.06699999999999999,0.06699999999999999,0.0,6
first-responders-ipc08,p03,asp-1,0.066,0.066,0.0,6
first-responders-ipc08,p03,fondsat-glucose,0.197285,0.06665540346875787,0.034089,6
first-responders-ipc08,p03,asp-opt-1,0.10900000000000001,0.10900000000000001,0.0,6
