,domain,instance,planner,type,solved,SAT,time,memory,timeout,memoryout,policysize
3240,zenotravel,p01,glucose-4h,fondsat,True,True,3.806377284694463,1.5,False,False,3
3242,zenotravel,p01,prp-4h,prp,True,True,0.2871770281344652,1.25,False,False,2
3248,zenotravel,p13,prp-4h,prp,True,True,9.453302690992132,145.609375,False,False,100
3254,zenotravel,p14,prp-4h,prp,True,True,10.703695202013478,158.6015625,False,False,98
3256,zenotravel,p03,paladinus-4h,paladinus,True,True,49.2437050929293,795.87109375,False,False,24
3257,zenotravel,p03,minisat-4h,fondsat,True,True,11744.277316601016,1422.69140625,False,False,17
3258,zenotravel,p03,glucose-4h,fondsat,True,True,338.8303668121807,241.9921875,False,False,17
3260,zenotravel,p03,prp-4h,prp,True,True,0.469330488005653,1.05078125,False,False,28
3266,zenotravel,p07,prp-4h,prp,True,True,1.7177789970301092,31.83203125,False,False,46
3272,zenotravel,p09,prp-4h,prp,True,True,2.120965614914894,43.78515625,False,False,58
3278,zenotravel,p12,prp-4h,prp,True,True,9.421145197935402,135.1171875,False,False,86
3284,zenotravel,p08,prp-4h,prp,True,True,2.0856475268956274,36.80078125,False,False,66
3290,zenotravel,p15,prp-4h,prp,True,True,24.40998957189732,176.75,False,False,92
3292,zenotravel,p02,paladinus-4h,paladinus,True,True,14.000416711904109,267.23828125,False,False,21
3293,zenotravel,p02,minisat-4h,fondsat,True,True,1521.2164330780506,507.234375,False,False,17
3294,zenotravel,p02,glucose-4h,fondsat,True,True,187.6721193273552,175.9921875,False,False,17
3296,zenotravel,p02,prp-4h,prp,True,True,0.4126204750500619,1.125,False,False,22
3302,zenotravel,p10,prp-4h,prp,True,True,2.211136426078156,46.8984375,False,False,50
3304,zenotravel,p05,paladinus-4h,paladinus,True,True,37.48688129289076,535.5234375,False,False,20
3305,zenotravel,p05,minisat-4h,fondsat,True,True,451.7106799739413,266.69921875,False,False,15
3306,zenotravel,p05,glucose-4h,fondsat,True,True,464.6535285068676,338.546875,False,False,15
3308,zenotravel,p05,prp-4h,prp,True,True,0.5054980358108878,1.30859375,False,False,22
3314,zenotravel,p11,prp-4h,prp,True,True,10.033106636954471,123.83203125,False,False,104
3316,zenotravel,p04,paladinus-4h,paladinus,True,True,30.162169113988057,478.96484375,False,False,15
3317,zenotravel,p04,minisat-4h,fondsat,True,True,179.28033140813932,53.22265625,False,False,13
3318,zenotravel,p04,glucose-4h,fondsat,True,True,274.72331326594576,341.359375,False,False,13
3320,zenotravel,p04,prp-4h,prp,True,True,0.4452885070350021,1.3125,False,False,14
3322,spiky-tireworld,p06,paladinus-4h,paladinus,True,True,15.731944866012782,509.99609375,False,False,26
3323,spiky-tireworld,p06,minisat-4h,fondsat,True,True,7140.325413785875,1916.5078125,False,False,23
3324,spiky-tireworld,p06,glucose-4h,fondsat,True,True,823.5799390883185,208.3984375,False,False,23
3333,spiky-tireworld,p01,paladinus-4h,paladinus,True,True,1.6357114610727876,66.2578125,False,False,26
3334,spiky-tireworld,p01,minisat-4h,fondsat,True,True,3798.237280306872,1285.4296875,False,False,23
3335,spiky-tireworld,p01,glucose-4h,fondsat,True,True,264.8217738149688,150.859375,False,False,23
3341,spiky-tireworld,p01,prp-4h,prp,True,True,3402.801463349024,330.8046875,False,False,24
3344,spiky-tireworld,p03,paladinus-4h,paladinus,True,True,4.809439119882882,155.98046875,False,False,26
3345,spiky-tireworld,p03,minisat-4h,fondsat,True,True,4346.186039699707,1073.7890625,False,False,23
3346,spiky-tireworld,p03,glucose-4h,fondsat,True,True,710.8829603921622,197.05078125,False,False,23
3355,spiky-tireworld,p07,paladinus-4h,paladinus,True,True,22.939666040008888,711.9296875,False,False,26
3356,spiky-tireworld,p07,minisat-4h,fondsat,True,True,12783.027773167008,3022.515625,False,False,23
3357,spiky-tireworld,p07,glucose-4h,fondsat,True,True,1537.4338559797034,271.96875,False,False,23
3366,spiky-tireworld,p09,paladinus-4h,paladinus,True,True,42.775941774016246,1304.55859375,False,False,26
3368,spiky-tireworld,p09,glucose-4h,fondsat,True,True,2029.974658884108,297.1640625,False,False,23
3377,spiky-tireworld,p08,paladinus-4h,paladinus,True,True,31.41103598289192,981.3671875,False,False,26
3379,spiky-tireworld,p08,glucose-4h,fondsat,True,True,1306.45370812295,266.28515625,False,False,23
3388,spiky-tireworld,p02,paladinus-4h,paladinus,True,True,2.789428838994354,102.1640625,False,False,26
3389,spiky-tireworld,p02,minisat-4h,fondsat,True,True,3246.274545895867,950.44140625,False,False,23
3390,spiky-tireworld,p02,glucose-4h,fondsat,True,True,373.139862019103,174.5078125,False,False,23
3399,spiky-tireworld,p10,paladinus-4h,paladinus,True,True,62.354976827977225,1712.05859375,False,False,26
3401,spiky-tireworld,p10,glucose-4h,fondsat,True,True,1932.6601573042567,288.98828125,False,False,23
3408,spiky-tireworld,p05,paladinus-4h,paladinus,True,True,11.524552966002377,396.31640625,False,False,26
3409,spiky-tireworld,p05,minisat-4h,fondsat,True,True,10169.474418903235,2797.2578125,False,False,23
3410,spiky-tireworld,p05,glucose-4h,fondsat,True,True,842.5407212283462,193.39453125,False,False,23
3428,spiky-tireworld,p04,paladinus-4h,paladinus,True,True,0.6943778949789703,1.140625,False,False,26
3429,spiky-tireworld,p04,minisat-4h,fondsat,True,True,797.3646055497229,381.10546875,False,False,23
3430,spiky-tireworld,p04,glucose-4h,fondsat,True,True,158.82012352207676,104.84765625,False,False,23
3436,spiky-tireworld,p04,prp-4h,prp,True,True,35.4337360241916,13.44140625,False,False,24
3439,tireworld-truck,p50,paladinus-4h,paladinus,True,True,695.3256459720433,3183.0546875,False,False,35
3440,tireworld-truck,p50,minisat-4h,fondsat,True,True,9814.971736766864,1164.515625,False,False,20
3441,tireworld-truck,p50,glucose-4h,fondsat,True,True,2265.6381586277857,216.9375,False,False,20
3449,tireworld-truck,p20,paladinus-4h,paladinus,True,True,22.36530693410896,452.26953125,False,False,22
3450,tireworld-truck,p20,minisat-4h,fondsat,True,True,54.39768271287903,38.69140625,False,False,14
3451,tireworld-truck,p20,glucose-4h,fondsat,True,True,9.393453122116624,0.921875,False,False,14
3459,tireworld-truck,p35,paladinus-4h,paladinus,True,True,0.7032774130348116,1.26171875,False,False,21
3460,tireworld-truck,p35,minisat-4h,fondsat,True,True,19.555788500234485,1.6640625,False,False,15
3461,tireworld-truck,p35,glucose-4h,fondsat,True,True,7.714385107159615,1.0625,False,False,15
3466,tireworld-truck,p35,prp-4h,prp,True,True,27.19684078288265,12.8984375,False,False,24
3469,tireworld-truck,p48,paladinus-4h,paladinus,True,True,14.133596592815593,733.05078125,False,False,29
3470,tireworld-truck,p48,minisat-4h,fondsat,True,True,1401.465146027971,484.68359375,False,False,18
3471,tireworld-truck,p48,glucose-4h,fondsat,True,True,578.3409210462123,126.25,False,False,18
3479,tireworld-truck,p22,paladinus-4h,paladinus,True,True,5.498498622095212,167.75390625,False,False,17
3480,tireworld-truck,p22,minisat-4h,fondsat,True,True,7.216443410143256,1.18359375,False,False,12
3481,tireworld-truck,p22,glucose-4h,fondsat,True,True,4.3749012616463006,1.015625,False,False,12
3489,tireworld-truck,p29,paladinus-4h,paladinus,True,True,30.268136889208108,1519.54296875,False,False,25
3490,tireworld-truck,p29,minisat-4h,fondsat,True,True,1098.8820484601893,296.08984375,False,False,17
3491,tireworld-truck,p29,glucose-4h,fondsat,True,True,170.3430403280072,91.734375,False,False,17
3499,tireworld-truck,p25,paladinus-4h,paladinus,True,True,8.019224096089602,222.84765625,False,False,17
3500,tireworld-truck,p25,minisat-4h,fondsat,True,True,8.482120336033404,1.48046875,False,False,12
3501,tireworld-truck,p25,glucose-4h,fondsat,True,True,6.233730108011514,0.8125,False,False,12
3509,tireworld-truck,p44,paladinus-4h,paladinus,True,True,88.46902944496833,2284.23046875,False,False,24
3510,tireworld-truck,p44,minisat-4h,fondsat,True,True,52.69529086584225,55.98828125,False,False,15
3511,tireworld-truck,p44,glucose-4h,fondsat,True,True,24.062327828723937,1.05859375,False,False,15
3519,tireworld-truck,p58,paladinus-4h,paladinus,True,True,0.7098803359549493,1.21875,False,False,18
3520,tireworld-truck,p58,minisat-4h,fondsat,True,True,7.249961239285767,1.453125,False,False,14
3521,tireworld-truck,p58,glucose-4h,fondsat,True,True,4.800948603078723,1.40625,False,False,14
3526,tireworld-truck,p58,prp-4h,prp,True,True,11.497809326043352,11.25,False,False,19
3529,tireworld-truck,p06,paladinus-4h,paladinus,True,True,0.9057990899309516,0.84765625,False,False,11
3530,tireworld-truck,p06,minisat-4h,fondsat,True,True,1.3855446530506017,1.49609375,False,False,9
3531,tireworld-truck,p06,glucose-4h,fondsat,True,True,1.3759371149353683,1.06640625,False,False,9
3536,tireworld-truck,p06,prp-4h,prp,True,True,2870.1849324419163,315.47265625,False,False,45
3539,tireworld-truck,p66,paladinus-4h,paladinus,True,True,72.90980206918903,2268.91796875,False,False,26
3540,tireworld-truck,p66,minisat-4h,fondsat,True,True,42.56078446377069,37.234375,False,False,16
3541,tireworld-truck,p66,glucose-4h,fondsat,True,True,28.086219009011984,1.578125,False,False,16
3549,tireworld-truck,p01,paladinus-4h,paladinus,True,True,0.6265058149583638,1.28125,False,False,12
3550,tireworld-truck,p01,minisat-4h,fondsat,True,True,4.36074596690014,5.796875,False,False,11
3551,tireworld-truck,p01,glucose-4h,fondsat,True,True,1.4595823171548543,1.6171875,False,False,11
3556,tireworld-truck,p01,prp-4h,prp,True,True,7.190657770028338,10.74609375,False,False,16
3559,tireworld-truck,p17,paladinus-4h,paladinus,True,True,0.7148440938908607,1.22265625,False,False,14
3560,tireworld-truck,p17,minisat-4h,fondsat,True,True,4.598788576200604,1.20703125,False,False,12
3561,tireworld-truck,p17,glucose-4h,fondsat,True,True,1.8254427639767528,1.45703125,False,False,12
3566,tireworld-truck,p17,prp-4h,prp,True,True,10.167097923811523,11.38671875,False,False,17
3569,tireworld-truck,p13,paladinus-4h,paladinus,True,True,6.572482677875087,292.453125,False,False,21
3570,tireworld-truck,p13,minisat-4h,fondsat,True,True,194.1804700260982,120.95703125,False,False,14
3571,tireworld-truck,p13,glucose-4h,fondsat,True,True,15.250848186668009,1.53125,False,False,14
3579,tireworld-truck,p16,paladinus-4h,paladinus,True,True,0.5812327831517905,1.24609375,False,False,13
3580,tireworld-truck,p16,minisat-4h,fondsat,True,True,1.1773985181935132,1.40625,False,False,10
3581,tireworld-truck,p16,glucose-4h,fondsat,True,True,1.0581272589042785,1.59375,False,False,10
3586,tireworld-truck,p16,prp-4h,prp,True,True,3.826144468970597,10.55078125,False,False,11
3591,tireworld-truck,p72,glucose-4h,fondsat,True,True,13313.733138464857,335.5546875,False,False,23
3599,tireworld-truck,p14,paladinus-4h,paladinus,True,True,15.462053233059123,705.18359375,False,False,22
3600,tireworld-truck,p14,minisat-4h,fondsat,True,True,180.84397919103503,105.046875,False,False,14
3601,tireworld-truck,p14,glucose-4h,fondsat,True,True,23.95495478436351,1.56640625,False,False,14
3609,tireworld-truck,p69,paladinus-4h,paladinus,True,True,22.072402524994686,1292.57421875,False,False,35
3610,tireworld-truck,p69,minisat-4h,fondsat,True,True,228.70963148027656,217.69921875,False,False,17
3611,tireworld-truck,p69,glucose-4h,fondsat,True,True,84.69441848900169,48.35546875,False,False,17
3619,tireworld-truck,p03,paladinus-4h,paladinus,True,True,0.660128319170326,1.2734375,False,False,11
3620,tireworld-truck,p03,minisat-4h,fondsat,True,True,0.9033064153045416,1.26953125,False,False,9
3621,tireworld-truck,p03,glucose-4h,fondsat,True,True,0.910696932580322,0.9765625,False,False,9
3626,tireworld-truck,p03,prp-4h,prp,True,True,111.86668798094615,23.57421875,False,False,33
3629,tireworld-truck,p18,paladinus-4h,paladinus,True,True,1.1850254738237709,63.3125,False,False,17
3630,tireworld-truck,p18,minisat-4h,fondsat,True,True,7.717675730120391,1.01171875,False,False,12
3631,tireworld-truck,p18,glucose-4h,fondsat,True,True,2.8483307398855686,1.25390625,False,False,12
3636,tireworld-truck,p18,prp-4h,prp,True,True,65.68766117398627,24.48046875,False,False,17
3640,tireworld-truck,p26,minisat-4h,fondsat,True,True,2211.0173651981167,318.484375,False,False,17
3641,tireworld-truck,p26,glucose-4h,fondsat,True,True,94.59547795215622,72.5859375,False,False,17
3646,tireworld-truck,p26,prp-4h,prp,True,True,1050.531568992883,156.6484375,False,False,23
3650,tireworld-truck,p30,minisat-4h,fondsat,True,True,1309.3166710445655,371.30078125,False,False,17
3651,tireworld-truck,p30,glucose-4h,fondsat,True,True,205.8800677638501,82.73828125,False,False,17
3659,tireworld-truck,p27,paladinus-4h,paladinus,True,True,2.45846354495734,104.63671875,False,False,27
3660,tireworld-truck,p27,minisat-4h,fondsat,True,True,112.23893987294286,87.95703125,False,False,15
3661,tireworld-truck,p27,glucose-4h,fondsat,True,True,17.650999987032264,1.16015625,False,False,15
3666,tireworld-truck,p27,prp-4h,prp,True,True,139.86402879306115,35.03125,False,False,37
3671,tireworld-truck,p52,glucose-4h,fondsat,True,True,1216.3471900210716,167.28515625,False,False,20
3680,tireworld-truck,p42,minisat-4h,fondsat,True,True,304.73157598264515,159.7265625,False,False,17
3681,tireworld-truck,p42,glucose-4h,fondsat,True,True,64.23314752383158,50.78515625,False,False,17
3689,tireworld-truck,p36,paladinus-4h,paladinus,True,True,2.678259006002918,101.4609375,False,False,24
3690,tireworld-truck,p36,minisat-4h,fondsat,True,True,108.14464759873226,89.7734375,False,False,15
3691,tireworld-truck,p36,glucose-4h,fondsat,True,True,11.974846495315433,1.62890625,False,False,15
3696,tireworld-truck,p36,prp-4h,prp,True,True,744.933015919989,105.30078125,False,False,24
3700,tireworld-truck,p56,minisat-4h,fondsat,True,True,1463.8938768361695,648.98046875,False,False,18
3701,tireworld-truck,p56,glucose-4h,fondsat,True,True,435.5094275181182,136.375,False,False,18
3709,tireworld-truck,p63,paladinus-4h,paladinus,True,True,45.91150556597859,1209.2734375,False,False,26
3710,tireworld-truck,p63,minisat-4h,fondsat,True,True,55.69664638210088,58.25,False,False,16
3711,tireworld-truck,p63,glucose-4h,fondsat,True,True,27.752076264005154,1.0234375,False,False,16
3719,tireworld-truck,p41,paladinus-4h,paladinus,True,True,46.66264324891381,1229.76171875,False,False,24
3720,tireworld-truck,p41,minisat-4h,fondsat,True,True,54.4412216199562,43.5625,False,False,15
3721,tireworld-truck,p41,glucose-4h,fondsat,True,True,19.1253527388908,1.1875,False,False,15
3729,tireworld-truck,p49,paladinus-4h,paladinus,True,True,104.01472131698392,1437.29296875,False,False,33
3730,tireworld-truck,p49,minisat-4h,fondsat,True,True,2483.630101738964,610.6796875,False,False,18
3731,tireworld-truck,p49,glucose-4h,fondsat,True,True,268.1736301551573,96.96875,False,False,18
3740,tireworld-truck,p57,minisat-4h,fondsat,True,True,3136.322437413968,1077.6953125,False,False,18
3741,tireworld-truck,p57,glucose-4h,fondsat,True,True,197.94529133010656,94.31640625,False,False,18
3749,tireworld-truck,p24,paladinus-4h,paladinus,True,True,99.01504292385653,2251.87109375,False,False,22
3750,tireworld-truck,p24,minisat-4h,fondsat,True,True,45.33481563907117,54.03515625,False,False,14
3751,tireworld-truck,p24,glucose-4h,fondsat,True,True,12.002130994107574,1.08984375,False,False,14
3759,tireworld-truck,p07,paladinus-4h,paladinus,True,True,1.258174946065992,68.88671875,False,False,11
3760,tireworld-truck,p07,minisat-4h,fondsat,True,True,1.801719358190894,1.21484375,False,False,9
3761,tireworld-truck,p07,glucose-4h,fondsat,True,True,1.6048716441728177,1.26171875,False,False,9
3769,tireworld-truck,p09,paladinus-4h,paladinus,True,True,6.563005726085976,249.42578125,False,False,15
3770,tireworld-truck,p09,minisat-4h,fondsat,True,True,6.855313566047698,1.40234375,False,False,11
3771,tireworld-truck,p09,glucose-4h,fondsat,True,True,3.3899500179104507,1.4765625,False,False,11
3781,tireworld-truck,p73,glucose-4h,fondsat,True,True,2141.4630027893,236.4921875,False,False,21
3790,tireworld-truck,p75,minisat-4h,fondsat,True,True,340.1350794653408,190.5390625,False,False,17
3791,tireworld-truck,p75,glucose-4h,fondsat,True,True,112.96390326693654,61.0625,False,False,17
3799,tireworld-truck,p23,paladinus-4h,paladinus,True,True,56.811055505881086,1146.60546875,False,False,22
3800,tireworld-truck,p23,minisat-4h,fondsat,True,True,35.41140807978809,58.07421875,False,False,14
3801,tireworld-truck,p23,glucose-4h,fondsat,True,True,10.097776833921673,0.8671875,False,False,14
3809,tireworld-truck,p12,paladinus-4h,paladinus,True,True,1.279388717142865,71.1640625,False,False,22
3810,tireworld-truck,p12,minisat-4h,fondsat,True,True,90.7367661781609,70.48046875,False,False,14
3811,tireworld-truck,p12,glucose-4h,fondsat,True,True,11.627344978041949,0.84375,False,False,14
3816,tireworld-truck,p12,prp-4h,prp,True,True,109.8203262509778,27.94140625,False,False,35
3819,tireworld-truck,p08,paladinus-4h,paladinus,True,True,4.143693145131692,170.375,False,False,15
3820,tireworld-truck,p08,minisat-4h,fondsat,True,True,5.760371145326644,0.984375,False,False,11
3821,tireworld-truck,p08,glucose-4h,fondsat,True,True,2.76830574311316,1.1171875,False,False,11
3829,tireworld-truck,p15,paladinus-4h,paladinus,True,True,27.57923470903188,1241.35546875,False,False,19
3830,tireworld-truck,p15,minisat-4h,fondsat,True,True,174.8380578267388,131.5234375,False,False,14
3831,tireworld-truck,p15,glucose-4h,fondsat,True,True,19.18776063388213,1.5703125,False,False,14
3839,tireworld-truck,p47,paladinus-4h,paladinus,True,True,3.398997111013159,135.81640625,False,False,30
3840,tireworld-truck,p47,minisat-4h,fondsat,True,True,1360.8862678860314,326.22265625,False,False,18
3841,tireworld-truck,p47,glucose-4h,fondsat,True,True,185.02957736700773,82.9375,False,False,18
3846,tireworld-truck,p47,prp-4h,prp,True,True,187.7036360020284,52.8359375,False,False,44
3850,tireworld-truck,p64,minisat-4h,fondsat,True,True,262.4918362060562,216.26953125,False,False,18
3851,tireworld-truck,p64,glucose-4h,fondsat,True,True,70.47654328309,51.40625,False,False,18
3859,tireworld-truck,p02,paladinus-4h,paladinus,True,True,0.5088355089537799,1.19921875,False,False,11
3860,tireworld-truck,p02,minisat-4h,fondsat,True,True,0.7322409739717841,2.66796875,False,False,9
3861,tireworld-truck,p02,glucose-4h,fondsat,True,True,0.6503659812733531,1.08984375,False,False,9
3866,tireworld-truck,p02,prp-4h,prp,True,True,4.053151563974097,10.32421875,False,False,10
3870,tireworld-truck,p68,minisat-4h,fondsat,True,True,6442.846591921058,1086.76171875,False,False,21
3871,tireworld-truck,p68,glucose-4h,fondsat,True,True,1092.1398247266188,170.2265625,False,False,21
3876,tireworld-truck,p68,prp-4h,prp,True,True,8492.985911151161,634.515625,False,False,28
3879,tireworld-truck,p70,paladinus-4h,paladinus,True,True,1383.056701320922,3216.484375,False,False,36
3880,tireworld-truck,p70,minisat-4h,fondsat,True,True,2781.728321650997,1008.9765625,False,False,19
3881,tireworld-truck,p70,glucose-4h,fondsat,True,True,323.3291636360809,135.23046875,False,False,19
3890,tireworld-truck,p65,minisat-4h,fondsat,True,True,159.86147779412568,161.515625,False,False,18
3891,tireworld-truck,p65,glucose-4h,fondsat,True,True,58.746924289967865,19.88671875,False,False,18
3899,tireworld-truck,p38,paladinus-4h,paladinus,True,True,3.0857524999883026,130.2265625,False,False,19
3900,tireworld-truck,p38,minisat-4h,fondsat,True,True,11.364891725126654,0.97265625,False,False,13
3901,tireworld-truck,p38,glucose-4h,fondsat,True,True,6.686783325858414,1.09765625,False,False,13
3909,tireworld-truck,p60,paladinus-4h,paladinus,True,True,3.3946183228399605,114.328125,False,False,26
3910,tireworld-truck,p60,minisat-4h,fondsat,True,True,31.28084727516398,36.19921875,False,False,16
3911,tireworld-truck,p60,glucose-4h,fondsat,True,True,16.27678961493075,1.0703125,False,False,16
3916,tireworld-truck,p60,prp-4h,prp,True,True,738.3047807260882,130.24609375,False,False,25
3919,tireworld-truck,p40,paladinus-4h,paladinus,True,True,660.6272551119328,1130.03125,False,False,29
3920,tireworld-truck,p40,minisat-4h,fondsat,True,True,805.4607698423788,431.44140625,False,False,17
3921,tireworld-truck,p40,glucose-4h,fondsat,True,True,56.16853539366275,49.58984375,False,False,17
3930,tireworld-truck,p67,minisat-4h,fondsat,True,True,984.6520898249,402.7109375,False,False,19
3931,tireworld-truck,p67,glucose-4h,fondsat,True,True,214.99702876619995,99.13671875,False,False,19
3936,tireworld-truck,p67,prp-4h,prp,True,True,2119.404935508035,243.6171875,False,False,25
3939,tireworld-truck,p61,paladinus-4h,paladinus,True,True,0.998168955789879,1.11328125,False,False,21
3940,tireworld-truck,p61,minisat-4h,fondsat,True,True,11.607466951012611,1.0078125,False,False,14
3941,tireworld-truck,p61,glucose-4h,fondsat,True,True,6.503493810072541,0.90625,False,False,14
3946,tireworld-truck,p61,prp-4h,prp,True,True,144.6126128481701,68.9296875,False,False,19
3951,tireworld-truck,p71,glucose-4h,fondsat,True,True,2178.3906335560605,232.75,False,False,21
3959,tireworld-truck,p46,paladinus-4h,paladinus,True,True,5.045054602203891,139.69921875,False,False,33
3960,tireworld-truck,p46,minisat-4h,fondsat,True,True,238.9230811260641,119.0234375,False,False,16
3961,tireworld-truck,p46,glucose-4h,fondsat,True,True,48.66748501686379,42.16015625,False,False,16
3966,tireworld-truck,p46,prp-4h,prp,True,True,186.57871766597964,54.37890625,False,False,37
3969,tireworld-truck,p54,paladinus-4h,paladinus,True,True,13.83079054299742,783.6796875,False,False,30
3970,tireworld-truck,p54,minisat-4h,fondsat,True,True,247.7969978270121,237.69140625,False,False,16
3971,tireworld-truck,p54,glucose-4h,fondsat,True,True,57.35508963977918,51.31640625,False,False,16
3979,tireworld-truck,p62,paladinus-4h,paladinus,True,True,21.9285368360579,485.4140625,False,False,26
3980,tireworld-truck,p62,minisat-4h,fondsat,True,True,30.313873345963657,20.90625,False,False,16
3981,tireworld-truck,p62,glucose-4h,fondsat,True,True,24.668960879091173,1.3671875,False,False,16
3989,tireworld-truck,p32,paladinus-4h,paladinus,True,True,38.33859073696658,2144.9453125,False,False,26
3990,tireworld-truck,p32,minisat-4h,fondsat,True,True,204.59893416194245,130.31640625,False,False,15
3991,tireworld-truck,p32,glucose-4h,fondsat,True,True,39.77465498726815,18.78515625,False,False,15
3999,tireworld-truck,p05,paladinus-4h,paladinus,True,True,2.411646822933108,101.796875,False,False,15
4000,tireworld-truck,p05,minisat-4h,fondsat,True,True,7.104853251948953,1.16796875,False,False,11
4001,tireworld-truck,p05,glucose-4h,fondsat,True,True,2.185462003108114,1.51953125,False,False,11
4009,tireworld-truck,p53,paladinus-4h,paladinus,True,True,646.1517054140568,2147.07421875,False,False,35
4010,tireworld-truck,p53,minisat-4h,fondsat,True,True,2993.5030354186893,814.734375,False,False,18
4011,tireworld-truck,p53,glucose-4h,fondsat,True,True,216.4615505500697,84.4375,False,False,18
4019,tireworld-truck,p59,paladinus-4h,paladinus,True,True,1.0774122551083565,62.23828125,False,False,23
4020,tireworld-truck,p59,minisat-4h,fondsat,True,True,16.34204537095502,1.609375,False,False,16
4021,tireworld-truck,p59,glucose-4h,fondsat,True,True,9.67663713498041,5.74609375,False,False,16
4026,tireworld-truck,p59,prp-4h,prp,True,True,26.38165873195976,13.0703125,False,False,25
4029,tireworld-truck,p34,paladinus-4h,paladinus,True,True,0.5922172779683024,1.33203125,False,False,16
4030,tireworld-truck,p34,minisat-4h,fondsat,True,True,3.676771834027022,2.609375,False,False,13
4031,tireworld-truck,p34,glucose-4h,fondsat,True,True,2.9415433816611767,1.62890625,False,False,13
4036,tireworld-truck,p34,prp-4h,prp,True,True,12.4980004390236,11.12890625,False,False,18
4040,tireworld-truck,p33,minisat-4h,fondsat,True,True,3252.438083454035,601.53125,False,False,17
4041,tireworld-truck,p33,glucose-4h,fondsat,True,True,168.93577157706022,78.73046875,False,False,17
4050,tireworld-truck,p45,minisat-4h,fondsat,True,True,288.91003764094785,223.87890625,False,False,17
4051,tireworld-truck,p45,glucose-4h,fondsat,True,True,63.19969229726121,61.6875,False,False,17
4059,tireworld-truck,p28,paladinus-4h,paladinus,True,True,11.881374002201484,475.9140625,False,False,27
4060,tireworld-truck,p28,minisat-4h,fondsat,True,True,193.4790970883332,132.68359375,False,False,15
4061,tireworld-truck,p28,glucose-4h,fondsat,True,True,29.381640912033617,1.02734375,False,False,15
4070,tireworld-truck,p43,minisat-4h,fondsat,True,True,741.8934790836647,304.6875,False,False,17
4071,tireworld-truck,p43,glucose-4h,fondsat,True,True,64.64205956412479,50.1015625,False,False,17
4079,tireworld-truck,p39,paladinus-4h,paladinus,True,True,18.384352123131976,496.0625,False,False,24
4080,tireworld-truck,p39,minisat-4h,fondsat,True,True,82.58248101081699,75.35546875,False,False,15
4081,tireworld-truck,p39,glucose-4h,fondsat,True,True,17.75272695813328,0.671875,False,False,15
4089,tireworld-truck,p21,paladinus-4h,paladinus,True,True,2.732541174860671,105.39453125,False,False,17
4090,tireworld-truck,p21,minisat-4h,fondsat,True,True,5.207961044274271,1.26171875,False,False,12
4091,tireworld-truck,p21,glucose-4h,fondsat,True,True,4.306814420968294,0.9375,False,False,12
4100,tireworld-truck,p74,minisat-4h,fondsat,True,True,3698.633208768442,1242.546875,False,False,19
4101,tireworld-truck,p74,glucose-4h,fondsat,True,True,328.52522128401324,102.6796875,False,False,19
4109,tireworld-truck,p11,paladinus-4h,paladinus,True,True,1.309607167961076,74.42578125,False,False,11
4110,tireworld-truck,p11,minisat-4h,fondsat,True,True,1.935855207033456,0.9140625,False,False,9
4111,tireworld-truck,p11,glucose-4h,fondsat,True,True,1.577165920287371,1.0625,False,False,9
4119,tireworld-truck,p55,paladinus-4h,paladinus,True,True,39.26437133504078,2071.30078125,False,False,30
4120,tireworld-truck,p55,minisat-4h,fondsat,True,True,214.08761558122933,190.7421875,False,False,16
4121,tireworld-truck,p55,glucose-4h,fondsat,True,True,65.40221671713516,64.6796875,False,False,16
4129,tireworld-truck,p51,paladinus-4h,paladinus,True,True,687.8789778240025,3152.40234375,False,False,38
4131,tireworld-truck,p51,glucose-4h,fondsat,True,True,1052.6279726726934,152.25,False,False,20
4139,tireworld-truck,p31,paladinus-4h,paladinus,True,True,23.399309064028785,1115.47265625,False,False,27
4140,tireworld-truck,p31,minisat-4h,fondsat,True,True,424.65956256212667,266.65234375,False,False,15
4141,tireworld-truck,p31,glucose-4h,fondsat,True,True,33.87125216703862,41.3359375,False,False,15
4149,tireworld-truck,p37,paladinus-4h,paladinus,True,True,0.9251721408218144,0.9375,False,False,19
4150,tireworld-truck,p37,minisat-4h,fondsat,True,True,5.440559857990593,1.015625,False,False,13
4151,tireworld-truck,p37,glucose-4h,fondsat,True,True,4.191196644213051,0.98828125,False,False,13
4156,tireworld-truck,p37,prp-4h,prp,True,True,98.95912289898844,41.25,False,False,18
4159,tireworld-truck,p19,paladinus-4h,paladinus,True,True,2.6976318520028144,88.484375,False,False,22
4160,tireworld-truck,p19,minisat-4h,fondsat,True,True,26.74423722596839,1.15625,False,False,14
4161,tireworld-truck,p19,glucose-4h,fondsat,True,True,6.157053494825959,1.12890625,False,False,14
4166,tireworld-truck,p19,prp-4h,prp,True,True,598.0805443250574,74.37890625,False,False,23
4169,tireworld-truck,p04,paladinus-4h,paladinus,True,True,0.90069620590657,1.30078125,False,False,15
4170,tireworld-truck,p04,minisat-4h,fondsat,True,True,2.655874568969012,1.03515625,False,False,11
4171,tireworld-truck,p04,glucose-4h,fondsat,True,True,2.062456076964736,1.55859375,False,False,11
4176,tireworld-truck,p04,prp-4h,prp,True,True,62.899224650114775,16.0703125,False,False,16
4179,beam-walk,p06,paladinus-4h,paladinus,True,True,0.8992959740571678,0.890625,False,False,256
4183,beam-walk,p06,prp-4h,prp,True,True,5.017717340961099,10.66796875,False,False,257
