instance,sim,num_states,num_threads,cpu_time,time,solve_time,choices,conflicts,restarts,variables,constraints
2,34,31,8,38.163,6.121,5.38,351142,32305,75,72417,379534
3,78,9,10,9.041,1.986,1.16,21558,5559,21,75987,301424
4,17,14,1,1.905,1.905,0.94,6875,2910,16,74857,329151
3,76,9,2,4.703,2.802,1.94,12148,6810,17,75987,301424
2,12,30,10,47.771,7.234,6.56,432872,43429,95,67907,352896
2,2,30,4,46.504,12.2,11.48,226084,65205,108,67907,352896
2,79,30,6,55.817,10.091,9.34,517474,68530,156,67907,352896
1,66,8,2,1.681,1.194,0.51,3010,1210,5,38592,228936
1,54,9,4,2.815,1.305,0.51,5322,1915,9,48290,292269
3,46,10,8,23.802,4.218,3.21,238442,19305,53,91963,368948
1,27,9,10,5.881,1.492,0.75,16509,3199,16,48290,292269
2,96,30,10,58.514,8.776,8.09,512702,52866,108,67907,352896
3,35,10,8,21.512,3.964,2.98,40432,12081,37,91963,368948
3,0,10,2,8.027,4.566,3.51,37640,11043,34,91963,368948
1,57,9,8,4.469,1.297,0.56,10120,2638,14,48290,292269
3,81,10,2,8.548,4.816,3.76,157877,10311,30,91963,368948
3,89,9,4,6.566,2.312,1.43,16317,6907,22,75987,301424
1,48,8,4,2.172,1.034,0.39,3971,1621,7,38592,228936
4,4,14,6,3.889,1.316,0.53,39447,2733,13,74042,325498
1,65,8,1,1.351,1.351,0.61,2428,1294,11,38692,229592
3,89,10,2,10.848,5.981,4.89,27448,14915,34,91963,368948
4,80,14,1,1.929,1.929,0.95,6875,2910,16,74857,329151
3,42,9,2,4.049,2.465,1.61,22388,5935,21,75987,301424
2,91,31,1,47.705,47.713,46.79,840718,108940,317,72399,379593
3,79,10,4,18.667,5.495,4.42,57601,16216,37,91963,368948
3,81,9,6,8.322,2.177,1.3,14983,6176,20,75987,301424
4,41,13,6,3.022,1.082,0.4,42108,2893,17,64635,281998
3,79,10,8,37.483,6.226,5.24,271209,15662,45,91963,368948
2,38,30,4,51.172,13.356,12.62,263890,72488,121,67907,352896
3,31,9,8,11.185,2.29,1.48,61902,7856,27,75987,301424
4,13,14,10,4.948,1.388,0.59,47474,3405,16,74042,325498
3,71,9,6,8.132,2.111,1.24,17715,6175,22,75987,301424
4,83,13,6,2.585,1.014,0.33,20752,1717,8,64635,281998
4,35,14,10,5.841,1.544,0.75,45831,3392,14,74042,325498
1,7,8,1,1.367,1.368,0.6,2428,1294,11,38692,229592
2,30,31,1,47.956,47.988,47.09,840718,108940,317,72399,379593
1,35,9,4,4.866,1.826,1.03,9383,2623,10,48290,292269
3,55,9,6,9.688,2.369,1.5,20720,8491,27,75987,301424
1,29,9,6,2.791,1.149,0.34,9717,1697,7,48290,292269
3,19,9,2,3.701,2.299,1.43,28625,5754,20,75987,301424
4,42,13,2,1.626,1.189,0.45,13259,2691,12,64635,281998
1,88,8,1,1.393,1.394,0.64,2428,1294,11,38692,229592
2,28,30,2,54.344,27.573,26.83,730302,103752,261,67907,352896
4,48,14,10,4.66,1.382,0.58,35229,2920,11,74042,325498
2,44,30,4,38.815,10.279,9.53,227766,55320,98,67907,352896
3,97,9,2,3.195,2.051,1.18,8132,4018,14,75987,301424
4,74,13,4,2.563,1.213,0.46,5883,1772,9,64635,281998
2,19,31,2,36.532,18.667,17.89,622077,73652,202,72417,379534
4,83,13,4,2.532,1.203,0.46,22834,2336,13,64635,281998
4,94,14,1,2.051,2.051,1,6875,2910,16,74857,329151
2,83,30,10,51.043,7.743,7.07,307297,44485,80,67907,352896
1,61,9,6,5.684,1.638,0.83,64538,3076,16,48290,292269
2,10,30,8,38.749,6.047,5.36,503800,32747,86,67907,352896
2,71,30,4,46.753,12.253,11.52,247383,64745,108,67907,352896
2,9,30,2,42.672,21.729,20.98,596440,85301,194,67907,352896
2,17,31,2,63.398,32.166,31.36,827158,122184,328,72417,379534
3,0,9,8,10.251,2.21,1.39,20248,7073,26,75987,301424
4,89,14,6,5.097,1.527,0.73,78967,5702,29,74042,325498
2,21,30,8,52.632,8.064,7.39,318413,46887,101,67907,352896
3,56,10,6,17.352,3.721,2.75,71360,15594,45,91963,368948
4,86,13,6,2.378,0.975,0.29,8920,1497,7,64635,281998
2,38,31,10,40.619,6.247,5.52,179474,30315,60,72417,379534
2,15,30,8,33.653,5.484,4.81,289645,26762,65,67907,352896
3,15,9,4,6.228,2.213,1.36,14911,5428,19,75987,301424
4,3,13,8,3.19,1.052,0.37,22410,2015,9,64635,281998
3,52,9,4,5.533,2.09,1.19,18942,5696,16,75987,301424
4,5,14,4,2.791,1.347,0.49,42354,3409,17,74042,325498
4,77,13,2,1.338,1.052,0.31,6507,1572,5,64635,281998
1,40,8,4,2.488,1.112,0.47,4809,1709,9,38592,228936
3,84,9,10,12.999,2.557,1.72,39238,8000,28,75987,301424
4,77,13,8,3.004,1.031,0.35,16577,1823,7,64635,281998
2,4,31,8,40.668,6.401,5.68,381452,34482,93,72417,379534
2,1,30,8,51.229,7.858,7.19,358414,45471,103,67907,352896
3,92,10,4,22.931,6.548,5.49,45156,14410,30,91963,368948
2,21,31,2,1.301,1.054,0.26,28556,1643,7,72417,379534
3,86,9,8,8.845,1.994,1.17,25857,5998,26,75987,301424
2,19,31,10,50.585,7.739,7,364178,41625,89,72417,379534
4,62,13,4,2.223,1.125,0.38,9317,1524,8,64635,281998
4,18,13,4,2.685,1.235,0.5,15552,1982,10,64635,281998
1,20,9,8,2.788,1.059,0.29,5867,1007,5,48290,292269
1,70,8,10,3.164,0.955,0.37,9930,1484,6,38592,228936
3,2,10,4,14.156,4.34,3.29,39009,14968,43,91963,368948
2,47,31,6,79.629,14.143,13.36,884942,103613,203,72417,379534
3,89,10,1,9.21,9.211,7.98,33761,13471,62,92122,376763
1,67,8,4,2.508,1.118,0.47,4992,1613,9,38592,228936
1,32,8,1,1.35,1.35,0.61,2428,1294,11,38692,229592
4,25,14,2,1.125,1.013,0.14,9239,391,2,74042,325498
2,26,30,8,70.51,10.711,10.04,642041,56053,100,67907,352896
3,28,9,1,3.892,3.892,2.9,9306,5450,29,76110,307683
3,49,9,6,12.164,2.827,1.93,162389,7877,30,75987,301424
4,65,13,8,3.051,1.043,0.35,26909,1671,8,64635,281998
2,64,31,1,47.119,47.129,46.22,840718,108940,317,72399,379593
4,5,13,1,1.999,1.999,1.15,41437,3744,18,65381,285370
1,34,9,10,4.385,1.271,0.53,9308,2234,8,48290,292269
4,64,14,6,5.287,1.547,0.76,109817,4152,18,74042,325498
1,22,8,8,3.088,0.96,0.36,15395,1726,8,38592,228936
1,30,9,1,1.341,1.341,0.4,1864,850,5,48410,293019
1,9,8,6,2.873,1.035,0.39,9083,1854,7,38592,228936
3,91,10,6,24.647,4.946,3.97,105663,15854,44,91963,368948
4,71,14,6,3.595,1.269,0.48,44244,2865,17,74042,325498
3,76,10,8,18.695,3.543,2.56,38930,11950,40,91963,368948
2,68,30,4,44.262,11.629,10.89,185299,62863,112,67907,352896
2,53,30,1,63.273,63.272,62.41,926909,142955,430,67889,352953
3,97,10,2,8.455,4.761,3.72,23162,12863,30,91963,368948
1,71,8,6,2.985,1.052,0.41,8494,2030,10,38592,228936
1,34,8,8,2.969,0.943,0.35,9279,1521,7,38592,228936
3,61,10,1,8.939,8.939,7.77,33761,13471,62,92122,376763
4,73,14,4,2.838,1.37,0.5,24152,2893,12,74042,325498
2,15,30,6,54.833,9.911,9.15,461912,69271,156,67907,352896
1,84,8,2,1.662,1.183,0.5,2470,1185,5,38592,228936
2,28,31,2,48.61,24.731,23.95,821004,99736,285,72417,379534
3,83,10,10,21.466,3.855,2.87,43234,12597,39,91963,368948
2,45,31,10,50.991,7.844,7.12,596916,45163,96,72417,379534
4,89,13,4,2.698,1.243,0.5,14930,2826,12,64635,281998
1,17,8,1,1.44,1.44,0.65,2428,1294,11,38692,229592
2,58,30,10,51.022,7.709,7.04,297631,42435,92,67907,352896
1,22,9,10,4.415,1.268,0.53,23498,2038,9,48290,292269
2,53,30,6,57.383,10.351,9.61,547368,70223,153,67907,352896
1,65,9,10,4.464,1.256,0.51,35659,1950,8,48290,292269
2,44,30,1,64.036,64.036,63.19,926909,142955,430,67889,352953
3,10,10,10,27.499,4.871,3.86,56539,14596,46,91963,368948
2,55,31,2,80.695,40.789,40,976956,146123,360,72417,379534
4,47,13,4,2.337,1.149,0.41,7516,1862,10,64635,281998
3,17,9,1,3.931,3.957,2.95,9306,5450,29,76110,307683
4,60,13,4,2.168,1.113,0.37,11174,1583,7,64635,281998
1,46,8,6,2.848,1.027,0.38,8417,1703,8,38592,228936
4,18,13,6,2.418,0.983,0.3,12431,1510,8,64635,281998
1,18,9,2,2.992,1.922,1.08,4897,2469,10,48290,292269
4,92,14,4,3.144,1.437,0.58,25789,2821,12,74042,325498
4,72,14,2,1.979,1.426,0.57,56836,4282,18,74042,325498
2,66,31,8,35.124,5.726,4.98,498343,30244,88,72417,379534
2,33,31,6,58.719,10.625,9.82,637810,77742,161,72417,379534
2,14,30,2,44.577,22.675,21.94,696110,94486,260,67907,352896
3,45,9,2,3.595,2.237,1.38,9523,5085,16,75987,301424
4,95,14,8,3.864,1.232,0.44,28110,2012,10,74042,325498
2,5,30,6,53.132,9.604,8.87,447748,68896,147,67907,352896
3,91,9,8,9.342,2.05,1.24,24531,6254,24,75987,301424
2,15,31,2,1.772,1.289,0.5,68825,3022,15,72417,379534
4,2,14,4,4.098,1.679,0.82,86341,3857,17,74042,325498
1,16,8,10,3.064,0.959,0.37,6191,1347,5,38592,228936
1,77,9,6,4.843,1.523,0.69,12855,3071,14,48290,292269
1,76,9,10,3.901,1.209,0.47,8958,1924,9,48290,292269
1,49,9,1,1.31,1.31,0.39,1864,850,5,48410,293019
2,17,31,4,30.458,8.225,7.44,248300,47081,97,72417,379534
3,92,10,1,9.251,9.251,8.05,33761,13471,62,92122,376763
2,99,30,8,55.169,8.441,7.77,352957,48345,105,67907,352896
1,3,8,2,1.599,1.146,0.46,2398,1155,5,38592,228936
3,94,9,6,7.235,1.884,1.09,17576,5974,21,75987,301424
3,80,10,4,16.141,4.864,3.79,92455,15595,40,91963,368948
3,82,10,1,9.252,9.268,8.06,33761,13471,62,92122,376763
2,31,30,6,55.771,10.077,9.34,589216,71525,165,67907,352896
2,6,31,6,69.69,12.49,11.7,768021,89160,182,72417,379534
1,24,8,6,2.239,0.929,0.27,6278,1208,6,38592,228936
3,90,9,4,7.331,2.494,1.63,61281,6425,20,75987,301424
3,79,10,6,15.916,3.495,2.5,40154,12793,37,91963,368948
3,4,10,2,9.353,5.229,4.18,160697,11809,33,91963,368948
4,43,14,10,5.088,1.434,0.63,37888,3250,13,74042,325498
4,12,14,2,2.479,1.688,0.81,60986,3577,11,74042,325498
4,7,14,2,2.007,1.45,0.58,40563,2346,9,74042,325498
2,88,31,2,10.808,5.816,5.01,375166,25861,96,72417,379534
3,64,9,8,11.35,2.327,1.53,84081,7428,30,75987,301424
1,97,9,2,1.401,1.11,0.3,2992,974,4,48290,292269
3,40,9,2,3.817,2.37,1.48,15098,5653,15,75987,301424
3,43,9,6,13.325,2.99,2.11,45895,8146,32,75987,301424
3,84,9,2,3.862,2.382,1.5,10795,5397,15,75987,301424
1,86,8,2,1.758,1.234,0.54,2641,1182,6,38592,228936
2,34,30,1,63.968,63.967,63.1,926909,142955,430,67889,352953
4,88,14,1,1.926,1.926,0.97,6875,2910,16,74857,329151
1,95,8,2,1.688,1.2,0.51,2826,1348,6,38592,228936
3,23,10,10,23.706,4.179,3.19,57810,16265,53,91963,368948
3,93,10,8,30.559,5.161,4.18,83008,14851,45,91963,368948
3,98,9,6,8.22,2.051,1.25,82577,7202,27,75987,301424
3,65,9,6,17.328,3.672,2.81,40536,8679,26,75987,301424
1,35,8,6,2.822,1.032,0.37,11516,1928,9,38592,228936
2,54,30,6,64.702,11.568,10.83,589782,77877,164,67907,352896
2,76,31,2,55.082,27.947,27.16,922638,110508,336,72417,379534
3,63,9,4,6.776,2.345,1.49,15995,6347,20,75987,301424
3,81,10,6,30.998,5.998,5.03,239590,15075,43,91963,368948
1,27,9,2,1.985,1.427,0.58,3021,1127,5,48290,292269
2,45,31,2,128.291,64.696,63.9,1421819,221799,555,72417,379534
2,73,30,8,50.664,7.872,7.2,334866,41031,78,67907,352896
1,23,9,4,2.852,1.327,0.52,5160,1386,6,48290,292269
2,36,30,10,47.891,7.24,6.55,285884,36980,68,67907,352896
2,16,30,4,53.002,13.843,13.1,244498,70053,111,67907,352896
2,60,30,10,56.21,8.385,7.72,306414,46440,93,67907,352896
1,34,8,6,2.506,0.97,0.32,7959,1424,8,38592,228936
2,2,31,2,24.363,12.588,11.8,497359,53662,157,72417,379534
1,26,9,8,4.029,1.22,0.47,12908,1914,10,48290,292269
4,18,14,8,4.774,1.374,0.58,64437,3534,15,74042,325498
4,48,14,1,1.946,1.946,0.96,6875,2910,16,74857,329151
1,52,8,10,3.335,0.987,0.39,4881,1456,5,38592,228936
4,64,13,6,2.556,1.006,0.32,14256,1638,8,64635,281998
2,59,30,8,50.442,7.897,7.23,289302,42010,91,67907,352896
2,22,30,10,45.596,7.155,6.46,496099,38891,78,67907,352896
1,49,8,8,2.664,0.898,0.3,6598,1521,7,38592,228936
2,92,31,4,30.123,8.144,7.34,195434,44564,99,72417,379534
4,70,13,10,3.617,1.107,0.42,15705,2040,8,64635,281998
1,19,8,6,2.661,0.993,0.35,16581,1584,7,38592,228936
3,30,9,8,10.402,2.161,1.35,22480,7224,24,75987,301424
1,81,9,2,2.075,1.465,0.62,3662,1554,7,48290,292269
3,31,10,1,9.201,9.201,8,33761,13471,62,92122,376763
4,25,14,6,4.025,1.354,0.55,57464,3545,15,74042,325498
1,24,9,4,2.224,1.161,0.36,4436,1372,6,48290,292269
3,36,9,2,3.565,2.227,1.36,8839,5093,15,75987,301424
2,74,30,1,63.405,63.404,62.57,926909,142955,430,67889,352953
2,74,30,10,44.212,6.795,6.1,249466,37898,78,67907,352896
4,19,14,4,2.917,1.378,0.53,30429,2790,13,74042,325498
1,80,9,2,2.092,1.472,0.63,3644,1476,5,48290,292269
2,60,31,2,66.198,33.547,32.75,1012497,129639,379,72417,379534
3,83,9,4,7.05,2.43,1.56,15422,6692,22,75987,301424
1,11,9,10,5.11,1.406,0.65,9988,2888,12,48290,292269
2,16,31,4,34.669,9.294,8.5,192267,47367,98,72417,379534
2,0,31,6,95.305,16.8,16.01,867517,118999,200,72417,379534
2,80,31,8,64.288,9.939,9.22,599979,59327,115,72417,379534
3,8,9,2,3.391,2.139,1.28,9649,4482,16,75987,301424
2,57,30,4,49.346,12.924,12.19,245935,66673,113,67907,352896
1,22,8,4,2.241,1.053,0.41,4078,1622,9,38592,228936
3,33,10,4,15.007,4.554,3.5,74412,14140,34,91963,368948
1,0,9,6,2.952,1.176,0.37,10332,1555,7,48290,292269
1,7,9,1,1.508,1.509,0.43,1864,850,5,48410,293019
3,71,10,8,20.316,3.835,2.84,43514,12819,39,91963,368948
4,69,14,8,4.823,1.368,0.58,27546,3332,15,74042,325498
3,80,10,6,18.523,3.93,2.94,50959,14167,42,91963,368948
1,74,8,8,2.751,0.916,0.32,7170,1516,8,38592,228936
3,49,10,4,19.356,5.642,4.6,35544,14004,35,91963,368948
1,13,9,1,1.31,1.31,0.4,1864,850,5,48410,293019
3,3,9,6,9.935,2.41,1.54,24360,5516,21,75987,301424
4,97,13,10,3.85,1.156,0.47,11905,1958,8,64635,281998
1,76,8,2,1.596,1.148,0.46,2379,1057,5,38592,228936
1,64,8,10,3.335,0.992,0.4,9721,1473,6,38592,228936
4,43,14,6,3.527,1.258,0.47,55714,3493,19,74042,325498
1,2,8,8,2.758,0.904,0.32,6575,1378,7,38592,228936
4,26,14,2,1.875,1.371,0.52,31491,2692,15,74042,325498
4,45,13,1,2.034,2.034,1.18,41437,3744,18,65381,285370
4,0,14,10,6.437,1.599,0.81,47464,4333,14,74042,325498
2,78,31,10,50.663,7.969,7.23,373153,42301,91,72417,379534
3,11,10,2,7.7,4.419,3.34,47035,10763,38,91963,368948
3,67,9,1,3.905,3.905,2.93,9306,5450,29,76110,307683
1,93,9,6,3.499,1.267,0.46,7864,2106,9,48290,292269
4,89,13,8,3.127,1.043,0.37,19219,1893,8,64635,281998
2,80,31,2,84.037,42.489,41.7,1088167,157134,415,72417,379534
3,89,9,6,7.426,1.911,1.12,19325,6047,24,75987,301424
3,74,10,4,16.36,4.906,3.85,85763,13587,34,91963,368948
3,15,9,1,3.881,3.886,2.91,9306,5450,29,76110,307683
3,87,9,6,12.494,2.77,1.96,42291,8245,24,75987,301424
1,33,9,1,1.333,1.333,0.39,1864,850,5,48410,293019
3,26,10,1,9.196,9.196,8.01,33761,13471,62,92122,376763
4,23,13,8,3.992,1.167,0.48,17090,1671,8,64635,281998
4,67,14,1,1.912,1.912,0.94,6875,2910,16,74857,329151
1,1,8,2,1.568,1.132,0.45,2308,1089,5,38592,228936
2,29,31,4,35.889,9.569,8.79,241905,50551,97,72417,379534
4,10,14,8,5.078,1.399,0.6,74883,2969,11,74042,325498
4,4,13,2,1.575,1.175,0.42,17519,2303,13,64635,281998
3,32,10,6,25.053,5.049,4.03,112595,14859,42,91963,368948
1,32,9,6,3.702,1.3,0.49,25129,2550,11,48290,292269
3,19,10,2,6.624,3.865,2.8,82605,10722,32,91963,368948
4,57,14,4,3.63,1.567,0.7,33376,3710,15,74042,325498
3,5,9,2,3.223,2.073,1.18,7051,4197,14,75987,301424
1,26,9,2,1.966,1.411,0.57,3161,1258,5,48290,292269
2,98,31,8,43.329,6.863,6.14,396528,38625,88,72417,379534
3,68,9,1,3.894,3.894,2.92,9306,5450,29,76110,307683
4,31,13,8,3.79,1.134,0.45,17085,1700,7,64635,281998
2,82,31,1,47.386,47.387,46.49,840718,108940,317,72399,379593
2,66,30,6,52.013,9.42,8.66,508137,65368,145,67907,352896
4,59,14,6,3.442,1.247,0.45,59293,2911,18,74042,325498
1,18,8,6,2.79,1.018,0.37,5087,1624,7,38592,228936
2,23,30,1,64.018,64.019,63.17,926909,142955,430,67889,352953
1,19,9,6,6.642,1.805,0.99,35446,2979,14,48290,292269
4,73,13,1,1.999,1.999,1.15,41437,3744,18,65381,285370
2,22,31,1,47.558,47.703,46.79,840718,108940,317,72399,379593
1,72,8,8,3.43,1.015,0.42,13810,1626,7,38592,228936
3,50,10,2,6.776,3.935,2.89,48617,9388,43,91963,368948
2,41,30,6,49.846,9.093,8.33,440303,64560,155,67907,352896
2,58,31,8,41.235,6.594,5.85,486995,36381,97,72417,379534
4,25,14,1,1.894,1.895,0.94,6875,2910,16,74857,329151
3,90,9,2,3.704,2.307,1.43,8295,4775,15,75987,301424
4,51,14,2,2.323,1.598,0.74,30048,3845,15,74042,325498
4,60,13,2,1.618,1.187,0.45,39295,3736,20,64635,281998
3,75,10,2,8.6,4.86,3.79,23961,13026,34,91963,368948
4,49,13,8,2.888,1.015,0.33,14610,1697,6,64635,281998
1,21,9,2,2.728,1.798,0.95,4605,2108,7,48290,292269
2,13,31,1,46.797,47.054,46.16,840718,108940,317,72399,379593
2,6,31,2,55.045,27.949,27.16,793298,110453,320,72417,379534
1,21,8,1,1.444,1.451,0.65,2428,1294,11,38692,229592
4,54,14,6,3.381,1.258,0.44,48957,3091,17,74042,325498
1,76,9,2,1.835,1.347,0.5,3308,1183,6,48290,292269
1,83,8,10,3.395,1.006,0.41,8837,1583,7,38592,228936
1,31,8,8,2.723,0.909,0.31,4947,1519,8,38592,228936
3,90,9,6,15.873,3.33,2.52,292917,6248,22,75987,301424
4,67,13,1,1.995,1.996,1.16,41437,3744,18,65381,285370
3,18,9,8,10.464,2.216,1.42,20736,6907,23,75987,301424
4,1,14,10,5.091,1.417,0.63,33423,3068,12,74042,325498
4,98,14,10,4.919,1.374,0.58,34292,2763,11,74042,325498
1,62,8,8,3.205,0.963,0.37,10669,1820,8,38592,228936
2,79,31,8,46.866,7.321,6.59,479857,44526,105,72417,379534
2,44,31,2,17.631,9.241,8.46,427773,40347,137,72417,379534
2,83,30,4,49.344,12.903,12.16,231587,65977,118,67907,352896
2,55,30,1,63.66,63.66,62.82,926909,142955,430,67889,352953
3,91,10,8,30.909,5.219,4.23,87245,14814,46,91963,368948
2,67,31,8,48.633,7.674,6.95,235651,40158,86,72417,379534
3,73,9,4,8.454,2.795,1.93,15596,5420,18,75987,301424
1,81,8,6,2.64,0.988,0.34,8261,1561,8,38592,228936
3,46,10,2,6.046,3.576,2.52,14923,8016,21,91963,368948
4,47,14,4,3.097,1.43,0.57,42046,3467,15,74042,325498
4,58,14,2,2.03,1.453,0.59,42658,3496,19,74042,325498
1,72,8,1,1.337,1.348,0.6,2428,1294,11,38692,229592
4,75,14,2,1.668,1.272,0.42,23647,2462,8,74042,325498
3,67,10,1,9.2,9.21,7.98,33761,13471,62,92122,376763
1,48,8,2,1.849,1.275,0.59,2588,1330,6,38592,228936
4,10,13,10,3.075,1.045,0.36,19802,1684,8,64635,281998
3,10,9,6,8.53,2.198,1.32,17275,6881,22,75987,301424
2,38,31,8,56.253,8.6,7.86,578567,46210,105,72417,379534
1,6,8,6,2.852,1.039,0.38,16013,1778,8,38592,228936
4,20,14,8,4.147,1.276,0.49,40940,2365,10,74042,325498
1,16,8,4,2.632,1.158,0.5,4999,1784,9,38592,228936
3,26,10,4,14.763,4.497,3.44,39769,15038,36,91963,368948
1,1,8,8,3.356,0.992,0.41,16271,1799,9,38592,228936
3,79,9,1,3.847,3.847,2.88,9306,5450,29,76110,307683
2,97,31,10,59.017,8.904,8.18,525900,48735,112,72417,379534
1,25,8,10,3.107,0.96,0.37,6684,1565,6,38592,228936
2,95,31,10,47.989,7.347,6.62,412562,39675,78,72417,379534
2,66,30,2,42.406,21.6,20.85,642404,91444,229,67907,352896
3,65,9,10,9.005,1.964,1.16,13784,4749,18,75987,301424
1,82,9,6,4.01,1.356,0.55,13471,2505,12,48290,292269
4,40,14,10,4.286,1.308,0.52,36188,2835,13,74042,325498
2,71,30,2,54.404,27.582,26.84,824111,112750,314,67907,352896
3,9,9,8,27.407,4.578,3.77,120417,7129,23,75987,301424
1,8,9,10,6.883,1.613,0.87,25511,3581,16,48290,292269
1,16,9,10,4.126,1.231,0.49,12873,1780,9,48290,292269
2,52,31,2,62.466,31.656,30.87,932738,118658,315,72417,379534
4,86,13,8,3.575,1.112,0.43,18650,1759,7,64635,281998
4,53,13,4,2.512,1.199,0.45,36709,2252,8,64635,281998
4,45,14,6,3.559,1.263,0.47,79075,4006,22,74042,325498
4,92,13,10,3.128,1.048,0.36,13165,1712,6,64635,281998
3,14,9,2,3.635,2.266,1.39,16825,6065,18,75987,301424
2,61,31,1,47.526,47.527,46.64,840718,108940,317,72399,379593
4,37,13,4,2.576,1.218,0.47,6576,1705,9,64635,281998
4,27,14,4,3.542,1.542,0.68,46337,4491,17,74042,325498
1,44,8,4,2.238,1.045,0.4,4115,1579,9,38592,228936
4,99,14,1,1.884,1.884,0.93,6875,2910,16,74857,329151
4,13,14,2,2.287,1.577,0.73,37381,4217,18,74042,325498
2,9,31,10,54.529,8.297,7.57,289220,48049,96,72417,379534
1,61,8,10,3.305,0.999,0.41,5519,1705,7,38592,228936
1,97,8,2,1.708,1.206,0.52,2506,1233,6,38592,228936
3,91,10,10,24.41,4.353,3.37,52765,13660,47,91963,368948
4,16,13,1,2.015,2.015,1.18,41437,3744,18,65381,285370
3,3,10,1,9.093,9.092,7.9,33761,13471,62,92122,376763
3,14,9,4,5.795,2.105,1.25,19953,5377,19,75987,301424
2,22,30,8,40.473,6.376,5.69,285998,36773,88,67907,352896
3,10,10,6,16.916,3.659,2.67,80749,13348,42,91963,368948
4,98,14,6,3.223,1.226,0.41,42724,2971,13,74042,325498
2,94,30,6,57.814,10.414,9.68,561237,73326,153,67907,352896
3,18,10,6,20.359,4.235,3.25,90677,18108,55,91963,368948
4,69,14,2,1.834,1.358,0.5,47952,3680,15,74042,325498
4,3,13,2,1.455,1.109,0.36,13055,2036,13,64635,281998
1,53,9,2,1.722,1.29,0.44,2786,1022,5,48290,292269
2,71,31,2,66.837,33.881,33.09,907099,125738,363,72417,379534
2,42,31,2,6.725,3.767,2.98,202473,15682,57,72417,379534
1,41,8,1,1.474,1.474,0.66,2428,1294,11,38692,229592
2,0,30,8,57.975,8.845,8.17,465243,54793,114,67907,352896
2,73,31,4,35.813,9.553,8.77,253566,51461,97,72417,379534
2,30,30,4,47.46,12.433,11.7,462669,77141,157,67907,352896
2,95,31,4,13.532,3.979,3.2,134048,19747,61,72417,379534
2,81,31,4,42.707,11.273,10.49,279360,59772,106,72417,379534
4,10,14,1,1.927,1.927,0.97,6875,2910,16,74857,329151
3,98,10,1,9.266,9.266,8.05,33761,13471,62,92122,376763
4,68,14,2,1.584,1.227,0.38,18572,1844,10,74042,325498
4,89,13,6,2.927,1.066,0.39,21492,2539,12,64635,281998
2,36,30,8,68.788,10.377,9.7,512966,52086,98,67907,352896
1,44,9,2,1.804,1.334,0.49,2503,983,5,48290,292269
4,95,14,1,1.911,1.913,0.93,6875,2910,16,74857,329151
3,30,10,2,6.904,3.987,2.95,16035,9296,24,91963,368948
3,52,9,2,3.587,2.239,1.37,9252,4825,17,75987,301424
1,81,8,1,1.367,1.375,0.62,2428,1294,11,38692,229592
1,34,9,8,5.611,1.488,0.75,24935,2916,13,48290,292269
2,93,31,1,48.185,48.185,47.14,840718,108940,317,72399,379593
2,6,30,4,43.428,11.441,10.71,254691,58169,103,67907,352896
2,15,30,4,41.824,11.034,10.3,241025,58582,99,67907,352896
1,3,8,8,4.281,1.133,0.54,23576,2036,9,38592,228936
3,59,10,6,16.386,3.562,2.58,118535,14895,51,91963,368948
4,38,14,8,5.687,1.513,0.71,62347,3867,19,74042,325498
4,44,13,6,2.699,1.027,0.35,15546,1755,9,64635,281998
3,77,9,2,3.521,2.206,1.34,10007,4598,13,75987,301424
3,63,9,2,4.079,2.486,1.61,11898,5706,17,75987,301424
2,77,31,10,61.95,9.298,8.57,294181,47348,91,72417,379534
3,68,10,2,12.399,6.764,5.7,235836,16397,45,91963,368948
2,22,30,6,61.565,11.084,10.33,462188,73796,164,67907,352896
1,29,8,8,2.774,0.918,0.32,13251,1386,6,38592,228936
3,1,9,1,3.853,3.868,2.9,9306,5450,29,76110,307683
1,83,8,6,2.81,1.032,0.37,24468,1968,9,38592,228936
3,29,9,10,10.525,2.174,1.37,18054,5711,25,75987,301424
1,30,9,2,3.733,2.298,1.46,6733,3152,12,48290,292269
1,10,9,8,4.381,1.269,0.53,20406,2426,11,48290,292269
3,94,10,8,23.968,4.368,3.37,50881,15501,46,91963,368948
4,8,13,1,2.016,2.016,1.16,41437,3744,18,65381,285370
1,91,9,1,1.332,1.332,0.41,1864,850,5,48410,293019
1,88,9,2,1.345,1.098,0.26,1429,539,2,48290,292269
4,15,13,8,3.403,1.085,0.4,11991,1728,7,64635,281998
2,2,31,8,30.348,4.982,4.26,284042,26409,61,72417,379534
4,54,13,2,1.388,1.079,0.33,6081,1540,6,64635,281998
4,30,13,6,2.334,0.968,0.28,17716,1609,7,64635,281998
4,34,14,8,3.861,1.244,0.45,51707,2593,13,74042,325498
4,84,14,2,1.663,1.272,0.41,18698,2317,11,74042,325498
4,26,13,1,2.05,2.05,1.18,41437,3744,18,65381,285370
